ds,yhat,yhat_lower,yhat_upper
2016-06-12,1667.512016184752,-1116.6459989467212,4269.811040613335
2016-06-13,1855.726024626891,-965.0024453022432,4705.943854584917
2016-06-14,1253.2770430498585,-1528.5036487287036,3968.492330727279
2016-06-15,367.2734589157749,-2373.3642294613583,3149.422345008902
2016-06-16,1547.6687743505695,-1006.1912795441275,4218.944183348891
2016-06-17,1796.8895618102881,-873.6958981667796,4674.1343745239965
2016-06-18,1385.9539263851061,-1176.5052596496184,4182.783954213324
2016-06-19,1557.244685722883,-1055.6964662295848,4132.957645874786
2016-06-20,1756.169450948663,-990.9572486743214,4319.784594594009
2016-06-21,1165.2811012611228,-1381.8295555816212,4002.6325536842564
2016-06-23,1483.8613454734675,-1324.1930889891835,4230.471319465815
2016-06-24,1745.0149355463438,-846.7411338935832,4522.05234860298
2016-06-25,1345.490410208148,-1493.545524744554,4034.242946054129
2016-06-26,1527.408720567111,-1176.9354706756812,4236.466503082198
2016-06-27,1735.961768772484,-1087.164875421403,4483.714592163352
2016-06-28,1153.536938516378,-1815.8463013376197,3823.0192410269296
2016-06-29,286.7554071983013,-2467.556253509417,3046.785805071842
2016-06-30,1485.15097293962,-1487.4073552493503,3990.0984960120245
2016-07-01,1750.8066589820007,-1090.595685267308,4348.82274104261
2016-07-02,1354.4790219718307,-1481.2008280218913,4007.6228275555504
2016-07-03,1538.387083681523,-1412.548256028865,4210.511866707004
2016-07-04,1747.8341264260018,-1032.6589129542135,4441.932729620121
2016-07-07,1494.808786995059,-1317.4203636353843,4154.390556082747
2016-07-08,1758.7436998718315,-903.2446432443959,4243.532444043701
2016-07-09,1360.5449344596532,-1316.8948096031827,3933.5350628781584
2016-07-10,1542.6158007288857,-1172.570579430278,4244.102236264993
2016-07-12,1166.7619130246944,-1449.129690309149,3963.4764350789346
2016-07-14,1495.419493732412,-1167.8754396146915,4175.6102154114815
2016-07-15,1759.9523158374168,-943.8413819096212,4612.67523826549
2016-07-16,1363.0615745453883,-1353.3950637230705,4105.04657235257
2016-07-17,1547.1414817632772,-1104.333233250823,3973.093181522948
2016-07-18,1757.6450852771075,-1104.7895938362285,4403.795760634113
2016-07-19,1177.1982127214133,-1552.610728211661,3802.363693142009
2016-07-20,312.6286958199107,-2302.29538356335,3327.476366468307
2016-07-21,1513.637907262465,-1245.7004887597573,4081.3052560377578
2016-07-22,1782.4321034960537,-1117.2395356906509,4337.297827222666
2016-07-23,1389.8436553826903,-1636.6847234944157,4154.645092377385
2016-07-24,1578.1063715111572,-1253.7990695374965,4505.949309828604
2016-07-25,1792.5171030492395,-847.8560852334599,4531.340521459197
2016-07-28,1557.2323958155464,-1321.323051570522,4168.821886751562
2016-07-29,1827.605650472776,-975.0764065774401,4494.205955635413
2016-07-30,1435.8473782765975,-1095.5098779228197,4386.628979464886
2016-07-31,1624.1975268601655,-1149.9948493426732,4368.172935701239
2016-08-01,1838.0007767464435,-1132.1345789780844,4425.9869460535165
2016-08-02,1259.828724279631,-1672.380308244353,3858.183535226845
2016-08-03,396.5155396831981,-2311.34696318194,3133.734554289136
2016-08-04,1597.833869003525,-1103.5254462329012,4303.036383305332
2016-08-05,1866.1282742148985,-863.1766959933185,4515.911813062348
2016-08-06,1472.4361657083687,-1250.230809213909,4165.918720649258
2016-08-07,1659.2603794088927,-1077.0123238315273,4502.706552636038
2016-08-08,1872.2256122140302,-920.3790238442724,4584.057677314259
2016-08-09,1294.1923257072422,-1427.9045613302717,3939.739854149264
2016-08-11,1636.5510689747086,-953.735325213728,4490.040992178057
2016-08-12,1909.600172742002,-635.2493053758438,4650.517697072991
2016-08-13,1522.7005016179596,-1198.3607794965417,4192.086826084346
2016-08-14,1718.5501132963766,-918.1580839236804,4566.841180458614
2016-08-15,1942.923629077872,-1111.9395889532063,4870.970353783844
2016-08-16,1378.7788587416162,-1355.3044720436278,4112.27770253493
2016-08-17,533.2774061906105,-2236.4137622469434,3313.6661176112043
2016-08-18,1756.4809007734632,-948.9482428263086,4525.467567009214
2016-08-19,2050.8684370676765,-593.3882700939407,4962.6121324728865
2016-08-20,1687.5498495813956,-1113.8447906305025,4470.974294248273
2016-08-21,1908.9950467094336,-698.0567875395169,4631.859895625166
2016-08-22,2160.6840521788913,-653.77054507289,4800.287334093664
2016-08-23,1625.217169077429,-1236.6365477579484,4620.701770027054
2016-08-26,2387.04715875268,-441.64241670842694,5009.9979968753005
2016-08-27,2053.201947485923,-748.7264774655911,4980.568011242999
2016-08-28,2302.984847179887,-481.04582121338757,5269.68661658166
2016-08-29,2581.2987156514027,19.608710922285773,5382.46100988954
2016-08-30,2070.166580601266,-844.4278536441636,4832.4387633053375
2016-08-31,1275.769393497245,-1292.2923083652554,4155.529483885136
2016-09-01,2547.126510182311,-236.689492111555,5417.853923470673
2016-09-02,2885.73620196001,262.5202824886341,5760.691097231882
2016-09-03,2561.706100538279,-118.94356627304845,5434.176544670837
2016-09-04,2816.537618032799,113.06412514162812,5653.603451941976
2016-09-05,3094.796386638729,443.08622114128536,5898.223024993271
2016-09-06,2578.242104084576,-156.9668997080469,5408.869868869621
2016-09-08,3027.61068709372,231.35647686977333,5737.005516969446
2016-09-09,3343.9454276936617,721.4301178723323,5923.7000451968015
2016-09-10,2992.0669579644737,483.5675068650343,5856.927574737047
2016-09-11,3213.6495969201633,416.90067050666966,5848.05961356795
2016-09-12,3453.5208823788785,920.6168489619255,6234.097845584022
2016-09-13,2893.7881171860054,202.28867846443973,5694.002486584944
2016-09-14,2040.8778621238307,-760.9578477458703,4892.178708547944
2016-09-15,3244.2152006639662,517.6357168407499,6015.378733503849
2016-09-16,3505.8601302794223,748.3056847953233,6112.308375089393
2016-09-17,3096.631094898904,205.1188926488258,5801.751843334218
2016-09-18,3258.8798664186766,464.51182066420705,6019.21629435843
2016-09-19,3438.1500361713793,675.7528162705784,6013.771409705333
2016-09-20,2817.2927614559408,-3.5639394372493687,5496.977556552388
2016-09-22,3046.948250231242,376.473166093226,5852.724126991822
2016-09-23,3250.4723671451375,454.5406640928475,6225.146194721646
2016-09-24,2785.62961106663,-51.095649533718664,5463.226146411309
2016-09-25,2895.488340638003,284.41097155157934,5749.334552892343
2016-09-26,3026.2717362512303,196.3012894877499,5674.047576556888
2016-09-27,2361.4643351111154,-362.6200719708682,4933.114953255698
2016-09-28,1408.83200244909,-1390.5473952758143,3992.71739150161
2016-09-29,2519.082451363436,-226.79859142679842,5085.0881270036225
2016-09-30,2695.4839248701614,-205.91862721572386,5355.476849010015
2016-10-01,2209.976605318384,-539.665983037123,4909.3239115328015
2016-10-02,2305.919535826196,-607.4693311148709,5041.332919421634
2016-10-03,2429.748708855861,-100.57789401674269,5209.002914941536
2016-10-04,1765.0768585676758,-932.8621089324297,4389.439524267377
2016-10-06,1944.317777013634,-694.7416578895529,4858.291530227136
2016-10-07,2142.032310647919,-639.8675891603026,5005.011601545345
2016-10-08,1684.5772382737414,-1036.7048133974,4420.613783968161
2016-10-09,1815.0198218692965,-1055.8032638805698,4642.619491459276
2016-10-10,1979.4213966886227,-632.7266982160745,4826.846165299123
2016-10-11,1360.9455943750208,-1375.586045092511,4068.85640594657
2016-10-13,1647.3109747211663,-1359.7487781238935,4486.526514136149
2016-10-14,1904.7311434781304,-433.89635559679624,4575.1333482618
2016-10-15,1510.1731244044013,-1275.9145168361426,4148.405515706537
2016-10-16,1705.970415302802,-1123.2700831527873,4140.580017041909
2016-10-17,1937.415821375367,-723.3934237992802,4540.453417327482
2016-10-18,1386.878427488423,-1305.6132433343876,3888.745104344834
2016-10-20,1808.5519299178727,-812.9993377118534,4583.7195989422435
2016-10-21,2131.707824189756,-618.8382546427301,4703.089773867548
2016-10-22,1800.5324424190037,-831.7231746109458,4578.180570573503
2016-10-23,2056.5805952489495,-675.2000897585265,4942.652209666579
2016-10-24,2344.4006004903094,-375.99617690533137,5191.509844939091
2016-10-25,1845.6617350238653,-944.0489834849586,4705.828619727085
2016-10-27,2354.689598413007,-239.27798638636187,5064.370514171744
2016-10-28,2712.315748718711,246.9491312286533,5725.411944601187
2016-10-29,2408.881556473232,-241.6039862230847,5101.851900604693
2016-10-30,2685.6101823079944,-165.67769005204914,5437.17711039135
2016-10-31,2986.8160390757484,260.9972913108689,5725.04603846442
2016-11-01,2494.0378364012386,-212.18469532057716,5431.931576012103
2016-11-03,2992.7294619511667,288.9388482787953,5616.862341050111
2016-11-04,3334.3440276818237,720.6892765977883,6129.414731219184
2016-11-05,3008.0437122652447,181.19842621290516,5731.223815699348
2016-11-06,3255.4674018788337,593.2348166478366,5984.596236275846
2016-11-07,3521.447789697657,702.0103754013995,6097.582522275505
2016-11-08,2988.1376263314833,155.67517438180582,5641.917767511881
2016-11-09,2162.048131106691,-541.0594489979784,4819.11481636765
2016-11-10,3392.7263068579114,546.4866143362617,6353.077180343255
2016-11-11,3682.388438074122,905.766196504157,6438.449439695915
2016-11-12,3302.0397247581463,677.5594928140154,5906.540609081449
2016-11-13,3494.2442162612306,840.5181264490845,6105.106725717373
2016-11-14,3704.7773325386006,902.2740542845953,6539.3383720414395
2016-11-15,3116.734394451065,458.9061243131617,6012.363600846608
2016-11-16,2237.5510444121087,-385.5888241350827,4888.05482181987
2016-11-17,3417.6621965805707,501.12884500408944,6032.620103278263
2016-11-18,3660.1174133956306,588.811205530114,6307.591890666645
2016-11-19,3236.6830142092713,542.2568919783096,5956.555504753627
2016-11-20,3390.5954862620233,709.8554773290919,6023.347662253208
2016-11-21,3568.1988411024286,916.341619901697,6371.952863945697
2016-11-22,2953.039958481606,118.80981348322425,5825.404565694784
2016-11-23,2052.8776979716818,-781.2653233853233,4649.545600204309
2016-11-24,3218.3332108333457,463.86071271160256,5908.404092025696
2016-11-25,3452.499400643569,615.8929743292424,6268.631605598593
2016-11-26,3027.040114950182,518.0498383872913,5789.229393855859
2016-11-27,3184.9438061611154,474.7367411971961,5946.448188618569
2016-11-28,3372.1644036566718,734.6432755900305,6251.461604242245
2016-11-29,2771.723463717995,219.65781929451927,5363.132980498752
2016-11-30,1890.7293237985652,-773.0130881919372,4434.185526159769
2016-12-01,3079.040560301304,363.52327467782015,5869.926616939987
2016-12-02,3338.8914850939746,713.921501464767,6267.179328347939
2016-12-03,2941.0099727870643,356.28658055649584,5886.586007856846
2016-12-04,3127.3919936118346,703.4736193306175,6026.894287010269
2016-12-05,3342.9651644696496,614.7927004969821,6204.740248368979
2016-12-06,2769.7148973016747,122.64507950791914,5433.532355348621
2016-12-08,3123.882814271705,430.73223251558016,5849.907386380298
2016-12-09,3401.495965444894,666.3227307209286,6226.893011702805
2016-12-10,3016.4671941616266,447.025025309544,6020.37386940434
2016-12-11,3210.0742714836015,445.38150424027486,6046.793638445745
2016-12-12,3426.6568049175703,516.2869645658626,6363.37109151443
2016-12-13,2847.7596233404524,202.01262289684425,5690.314593247338
2016-12-14,1979.1907852652303,-712.299796475614,4771.2032250474285
2016-12-15,3169.7205204387296,241.14858564089874,5600.829962019955
2016-12-16,3420.7379062319433,599.9358117808346,6337.5417617512085
2016-12-17,3002.394716995216,387.99175754618557,5697.958410681709
2016-12-18,3156.4000713052696,318.2442506132839,5715.494351512462
2016-12-19,3327.697564944019,556.2049547512944,5966.746546592473
2016-12-20,2698.5979885849792,-16.06343277546318,5391.929849880475
2016-12-22,2909.1828444537623,168.19941125724262,5620.431229633118
2016-12-23,3101.2157604135373,454.48430156670025,5834.473781889395
2016-12-24,2623.3015415705104,-113.04853289238392,5227.755892252156
2016-12-25,2718.4308723389495,4.05348906704555,5411.97269871372
2016-12-26,2832.852368131169,-9.7124964446278,5348.647069725801
2016-12-27,2150.1742160494655,-546.5429662380744,4761.51436183696
2016-12-29,2268.4592618718452,-444.5018046810709,5182.573068826534
2016-12-30,2424.0492046413797,-308.872742093672,5173.727933437162
2016-12-31,1917.4879813055534,-804.2344743218875,4697.013864418169
2017-01-01,1992.574614743661,-750.0437750987778,4731.112953972783
2017-01-02,2096.1904536019165,-619.0923917522808,4862.96195203136
2017-01-03,1412.3825856273274,-1370.3720478400344,4151.681310107134
2017-01-06,1742.1401554006063,-1070.0456910430075,4407.942368089731
2017-01-07,1273.2703110190032,-1466.984327698824,3899.9638460676706
2017-01-08,1394.6878565401391,-1489.7505278850615,3866.3381282576634
2017-01-09,1552.4283271724833,-1264.6323767690997,4171.112731968511
2017-01-12,1212.401638472628,-1505.7230185587675,4073.7745857958134
2017-01-13,1469.8698651284978,-1288.489954988246,4285.416944397022
2017-01-14,1075.7349046612865,-1526.4831747236333,3917.230481761953
2017-01-15,1271.5892786659022,-1411.3474296737377,3956.4204066067537
2017-01-16,1501.8993740155688,-1159.743271514935,4273.606594506625
2017-01-19,1353.3705868578795,-1348.0023607205212,4154.407490312825
2017-01-20,1661.4095837229384,-978.6671435947673,4322.286535594982
2017-01-21,1309.3068421380722,-1350.3020780334525,3930.4356888840402
2017-01-22,1537.7844241363148,-1331.1449885236505,4240.548641723144
2017-01-23,1790.6544397756431,-831.0172792876529,4613.332739740787
2017-01-24,1248.9735476043452,-1469.1520758116048,4006.8067914917297
2017-01-26,1646.4552533200754,-1071.8605937830291,4599.221013594747
2017-01-27,1935.078875608497,-894.0532346428408,4540.219092511021
2017-01-28,1553.8858136013607,-1201.979526101993,4134.074461080226
2017-01-29,1744.409765509465,-934.5400986800295,4493.10210547767
2017-01-30,1951.492167463117,-665.7254383079788,4680.573593264524
2017-02-02,1635.973883002203,-1113.9822798367272,4509.649991495538
2017-02-03,1861.227692782783,-827.61067879004,4674.4649117495655
2017-02-04,1416.2911814736126,-1130.3847961759457,4099.733224769893
2017-02-05,1544.410606618424,-1403.908100183021,4150.308958948511
2017-02-06,1692.1222579397577,-1049.396422694114,4498.880041172397
2017-02-09,1232.5410965561114,-1455.3386457483502,3939.317708051442
2017-02-10,1425.775774243735,-1271.9896428062614,3865.0073976856565
2017-02-11,958.7138586303594,-1668.7346332094003,3881.4895626534376
2017-02-13,1222.994815209709,-1539.5614647050888,3982.4197424917256
2017-02-16,832.4915495681366,-2002.1211791709086,3626.5354309865124
2017-02-17,1071.1707812048194,-1807.2758958307625,3811.67458937368
2017-02-18,659.7365228053661,-1959.4026967572627,3302.453190779667
2017-02-19,841.2678571607114,-1937.6740323093175,3596.784596002409
2017-02-20,1061.6731009556565,-1707.358500386969,3890.1505956560304
2017-02-21,503.79374204263877,-1953.806044634426,3131.1602333918595
2017-02-23,923.0054545106964,-1783.0250142612124,3893.800613445146
2017-02-24,1251.2171086242936,-1428.9508625482167,3931.2289254982534
2017-02-25,929.1526322118973,-1941.8476997596288,3791.218365002974
2017-02-26,1198.0869310271514,-1491.456973732979,3784.5085005815067
2017-02-28,1022.5255716587951,-1680.7453941177507,3739.3361156187666
2017-03-02,1575.7957924554942,-1164.7655562303082,4371.017498904268
2017-03-03,1957.1497636024746,-819.2459818513768,4739.276555711566
2017-03-04,1677.5165270417854,-1008.2427415207906,4685.940077278362
2017-03-05,1977.362750473683,-722.1257183964223,4575.751263775176
2017-03-06,2300.2671711135604,-330.44025440233247,5075.363238824985
2017-03-07,1827.0748742485732,-873.5972121623918,4708.98077841489
2017-03-08,1062.963762105001,-1412.054557873855,3988.457188681544
2017-03-09,2356.1493645149094,-494.24708440181166,5140.091585542069
2017-03-10,2707.544720890547,81.0856947131624,5724.239987573264
2017-03-11,2386.904787648647,-357.0704871520343,5084.191688125422
2017-03-12,2635.6190980388064,-162.35948575537944,5268.349229034014
2017-03-13,2898.384546290294,86.30982519636434,5603.147680547918
2017-03-14,2357.3316539730336,-269.3364515860007,5144.615315214017
2017-03-16,2733.3063805277643,19.237647602646145,5263.929478554525
2017-03-17,3002.573476869947,265.32249128237174,5870.144255959831
2017-03-18,2598.23241736167,-202.34806103500216,5356.312207353834
2017-03-19,2763.280844053874,129.9317257851477,5558.409264314224
2017-03-20,2943.979076796242,253.18855721859424,5651.948932136037
2017-03-21,2323.9419952936355,-312.57725135904053,5164.660496221874
2017-03-23,2556.5518954688173,-202.29181280798673,5561.4027606855625
2017-03-24,2763.7424976257994,41.23440857161825,5579.445534375062
2017-03-25,2304.9715859484736,-254.0827203207893,4890.512393210351
2017-03-26,2423.923524809965,-477.12754289695783,5049.771844841651
2017-03-27,2567.3360501633742,-162.74219200852,5254.263820106898
2017-03-28,1919.087450038302,-561.5630911412035,4733.609069585275
2017-03-29,987.2003223750269,-1792.2573337915942,3815.5715546890046
2017-03-30,2122.4894822954197,-523.9593065125405,4763.993926160647
2017-03-31,2328.172002405672,-514.641822384857,5167.977429416328
2017-04-01,1875.9698987521454,-794.4064719452253,4661.194237619771
2017-04-02,2008.870028439817,-541.9004965616897,4791.63693321598
2017-04-03,2172.7736724617,-581.5112026911348,4891.364433625402
2017-04-04,1550.609533847113,-1186.1465686529311,4339.134973380428
2017-04-06,1818.765116547059,-859.5724793476243,4662.296228552476
2017-04-07,2060.9089368931404,-668.1875422179977,4869.232921234837
2017-04-08,1646.4053060454792,-1126.958711057663,4540.657307304513
2017-04-09,1817.1596285832356,-1091.5584181332968,4159.765651910702
2017-04-10,2018.0507125478757,-693.5429489839878,4979.416245817998
2017-04-11,1431.0682908296515,-1240.6494256210904,4321.222348363932
2017-04-12,562.3662785044157,-2094.185346878562,3335.402946337322
2017-04-13,1760.9580766668882,-943.6772075043966,4459.538481409215
2017-04-14,2028.3707266036088,-455.7283952310203,4800.953483116948
2017-04-15,1634.7873583487033,-1028.172600708498,4359.370330852529
2017-04-16,1821.8415686077465,-962.1976766185787,4452.418455111764
2017-04-17,2034.2954301197396,-591.9223231292173,4785.222780766664
2017-04-20,1784.5407550664672,-985.2692954303355,4477.366033942303
2017-04-21,2046.321150248086,-526.2128900149596,4680.894647091866
2017-04-22,1643.8773711785077,-1069.7944776244644,4475.976491895992
2017-04-23,1819.46726812998,-778.5323402268602,4548.9301043626465
2017-04-24,2018.5400330710318,-574.1578821988008,4665.259999746502
2017-04-25,1423.848473849399,-1280.2388158702981,4194.586818096008
2017-04-26,542.4723845404928,-2257.611289359912,3436.696922098873
2017-04-27,1724.4802613942077,-982.1069994702614,4431.2451017136855
2017-04-28,1972.5471869710052,-777.3966646377031,4604.203962142187
2017-04-29,1558.059395891363,-1301.6735951525968,4380.745711529285
2017-04-30,1723.8702470728924,-1026.2430997666797,4586.563786343849
2017-05-01,1915.940384669923,-838.291676084501,4567.235649912176
2017-05-02,1317.4362451582856,-1600.6882510279022,4087.2559045571106
2017-05-03,435.7427753077393,-2635.1872539656297,3182.2916377753713
2017-05-04,1621.1178416918087,-1307.8506223996976,4326.6531557695325
2017-05-05,1876.3062877884286,-1035.6309583047448,4480.145728243625
2017-05-06,1472.644185769657,-1188.270580109968,4223.721116447576
2017-05-07,1652.8179430592813,-1082.5328189524525,4282.334741796662
2017-05-08,1862.5108859607699,-944.137821436996,4552.1138376523
2017-05-09,1284.51122935791,-1343.5167553173867,4052.2106460846235
2017-05-11,1635.9047775039517,-990.9323986772727,4346.501285953503
2017-05-12,1917.1604109398304,-865.8215297777235,4472.173169300192
2017-05-13,1540.2006666537654,-1210.7888060184957,4238.220861168372
2017-05-14,1747.0510356435016,-1044.2346426183224,4538.158705867768
2017-05-15,1982.731127882852,-955.1359886766077,4718.57932766101
2017-05-16,1429.381245246394,-1216.7528323797062,4164.81002835164
2017-05-18,1823.6554119044695,-929.7263299455902,4478.241913711824
2017-05-19,2122.079032772562,-392.2772597796518,4909.651407711431
2017-05-20,1758.851947374752,-741.3081944141667,4633.860938578535
2017-05-21,1975.6672811746494,-810.901982262335,4728.524849728838
2017-05-22,2217.3085643202703,-594.1761415466037,4867.113002753476
2017-05-23,1665.7813219828813,-854.3957834097782,4435.552115031251
2017-05-25,2051.2624380250422,-727.8168248622146,4858.934952560857
2017-05-26,2339.3121830007876,-168.52548003953254,5169.993746277487
2017-05-27,1962.0465469097846,-720.6224968750605,4619.581200796407
2017-05-28,2161.5063739514653,-860.8760004677398,4745.751974636193
2017-05-29,2382.8964980780606,-353.5952477495938,5246.521251309028
2017-05-30,1808.704829631026,-864.5992560177752,4475.896635126281
2017-06-01,2143.7679692578217,-518.6942478886712,4824.829798489702
2017-06-02,2405.2050133940725,-402.89139577100775,5052.863047129368
2017-06-03,2001.1642974022068,-843.2785287092195,4730.492839837476
2017-06-04,2174.253576717282,-568.2576081854171,4941.31324825342
2017-06-05,2370.21673857681,-234.93917950015904,5138.261193387964
2017-06-06,1772.0397339703259,-1003.7989856912848,4562.05989209844
2017-06-08,2065.176032322435,-510.777224117708,4697.267551743378
2017-06-09,2309.3668620311237,-405.3459525124342,5106.762759875009
2017-06-10,1890.8986337738893,-626.228593910171,4618.008101693586
2017-06-11,2052.5361047388205,-914.8536006431814,4756.451365705261
2017-06-12,2240.099701153918,-264.8459358440927,4941.830983715922
2017-06-13,1636.5726812963544,-1211.8838993697386,4529.3627804976595
2017-06-15,1927.7731515218293,-723.6476352677577,4782.098542529372
2017-06-16,2175.017183557437,-450.5353311239534,4885.408547931652
2017-06-17,1761.9457183975173,-1270.3701707759642,4501.122950172611
2017-06-18,1931.0125917830835,-1003.9925382083854,4448.896589589709
2017-06-19,2127.69375676636,-614.2311096522333,4965.1630924982355
2017-06-20,1534.605870475094,-1164.693046063169,4322.893570906197
2017-06-21,658.5406465741676,-2177.563072226827,3348.9617993759707
2017-06-22,1849.141763958637,-816.4826592294273,4470.721216304483
2017-06-24,1707.4875455061867,-918.3563656970223,4412.645341196241
2017-06-25,1888.122191343494,-669.5000910190804,4502.828858718136
2017-06-26,2095.648905562474,-452.203692700218,4712.569077127108
2017-06-27,1512.456648779832,-984.5120034579693,4415.369411881496
2017-06-29,1843.2728072333716,-955.5446945979011,4463.807221723842
2017-06-30,2108.857844643014,-493.87659885107945,4939.080028665969
2017-07-01,1712.6404122208319,-896.6400352815239,4565.056979190768
2017-07-02,1896.7919062547348,-924.3285674449247,4566.448547313205
2017-07-03,2106.59033336931,-609.0996658196915,4869.954129911754
2017-07-05,657.402340158555,-1844.4382150998113,3801.491282611578
2017-07-06,1854.8712096885495,-844.4910009148803,4698.875184696492
2017-07-07,2119.1995265197575,-522.365173839597,4967.14051596249
2017-07-08,1721.3180476582038,-1097.0406831300884,4452.574749660842
2017-07-09,1903.6042821496426,-847.7311963150488,4552.927667339361
2017-07-10,2111.536091890057,-657.4722663873777,4715.69521951697
2017-07-11,1527.8034881057001,-1171.2568882847022,4425.9209921116435
2017-07-12,659.3341589925167,-2104.097391501644,3342.613850346965
2017-07-13,1855.9599047474935,-790.6763437821548,4509.6099390801855
2017-07-14,2120.0416632554025,-649.4230210098417,5021.015778311318
2017-07-15,1722.5834385029457,-1007.4892696277842,4430.082974776916
2017-07-16,1905.9995987226762,-642.2085566187191,4532.363666071781
2017-07-17,2115.7680191754457,-639.8604211114523,4786.657191044873
2017-07-18,1534.5428784546948,-1225.5041146690448,4473.618455322591
2017-07-20,1869.4199649534444,-995.9907702556196,4635.909026406921
2017-07-21,2137.492094521043,-417.99705384976306,4842.124246891873
2017-07-22,1744.2601740802352,-1033.0797797999319,4457.550756138626
2017-07-23,1931.983434356629,-530.7086730791984,4825.190768649305
2017-07-24,2145.979471176066,-479.4609369621872,4790.563581685256
2017-07-25,1568.7445099366278,-1078.7772298814077,4387.829520254015
2017-07-26,706.9888273004715,-2093.169302758075,3348.684745349053
2017-07-27,1910.314143222116,-654.2454071099914,4691.268890853527
2017-07-28,2180.850267615034,-536.7300907686144,4767.9715034008395
2017-07-29,1789.3808922010599,-920.0831497037021,4672.683202354795
2017-07-30,1978.1225638069109,-665.6310816032795,4821.495084705627
2017-07-31,2192.388888273677,-433.1147202624473,4916.971772203904
2017-08-01,1614.7133664071391,-893.9002459069715,4362.059733081239
2017-08-03,1953.6302054033727,-972.32038048972,4603.7962884269355
2017-08-04,2222.2379223966327,-495.6018054104377,4904.907337457588
2017-08-05,1828.6917944345369,-999.7434530578043,4403.491140422906
2017-08-06,2015.4395699273891,-778.6008807089268,4626.888615888839
2017-08-07,2228.052266218551,-605.4479837515076,4919.093130927088
2017-08-10,1989.1852591080738,-769.915386667597,4903.815979116463
2017-08-11,2260.33068914688,-423.61915951128617,5031.380132471787
2017-08-12,1871.06486568555,-974.7790722227327,4503.94834248768
2017-08-13,2064.0757466502887,-615.6559372564943,4593.504680777398
2017-08-14,2285.139643520613,-426.82563118204774,4910.158099342548
2017-08-15,1717.2285085061658,-1192.4073010708858,4245.642091431372
2017-08-16,867.5308976207295,-1883.0529974763135,3620.470816910014
2017-08-17,2086.1138115308663,-617.7184296997538,4700.860551438773
2017-08-18,2375.5431290921433,-405.8898249217607,5044.1668643017465
2017-08-19,2006.9929841281362,-810.0010425441684,4797.0438867794355
2017-08-20,2223.0085982062174,-598.1336124865747,4806.8624532112135
2017-08-21,2469.1550975678997,-34.46741962783674,5361.050616342406
2017-08-22,1928.1261836483886,-803.8788369323304,4515.669428448043
2017-08-23,1106.7682090127366,-1774.7995552436905,3770.9123156922797
2017-08-24,2354.7468105147514,-491.7238754662391,4964.031141493675
2017-08-25,2674.1737205334002,7.1937902304426755,5231.8629858393015
2017-08-26,2335.7239711603447,-484.1823990085432,5020.582332452265
2017-08-27,2581.4078309115303,34.167032649818154,5574.816849091206
2017-08-28,2856.2297961345525,21.13193616093414,5268.601554992
2017-08-29,2342.308273660977,-339.2955511871829,4959.695978310057
2017-08-31,2816.134851331868,-149.5344464570745,5705.394339762641
2017-09-01,3154.542081438716,497.63813620249306,6039.702786266082
2017-09-02,2831.29177793595,56.30009736464068,5444.954108082379
2017-09-03,3087.921760857718,467.14699638821816,5858.488039258533
2017-09-04,3369.018303128648,617.7741786839343,6178.951722165006
2017-09-05,2856.345307674288,228.70179106630687,5566.651394653871
2017-09-07,3316.539846210763,759.2378179980592,6206.802181902044
2017-09-08,3639.7438970219973,794.2695721355843,6355.301109503706
2017-09-09,3295.628400903723,390.2073886766252,6089.610092883703
2017-09-10,3525.7906857951666,831.6412716902954,6359.897913935026
2017-09-11,3774.9673558338686,1247.832758261133,6630.400652179148
2017-09-12,3225.1622168059625,519.0441237268261,5883.427911538249
2017-09-13,2382.687355729877,-253.7415510012473,4946.512384944195
2017-09-14,3596.8441650089917,943.9373065659343,6430.628058258136
2017-09-15,3869.5616292238433,975.6879481432463,6632.545783405112
2017-09-16,3471.521851089369,808.1086966356478,6406.120094915774
2017-09-17,3644.9369863374177,982.3270239195953,6369.714359818333
2017-09-18,3835.20981092409,1088.624767014813,6654.057750198754
2017-09-19,3225.0515296178523,374.57596092026836,6053.847967088896
2017-09-20,2321.5121669257164,-538.8398956313819,5078.3496566470985
2017-09-21,3474.6505348326455,683.0044854379162,6204.174884756011
2017-09-22,3687.161297007535,1020.9887638036822,6463.569124826803
2017-09-23,3230.48930068148,472.53093661037695,5936.710821136822
2017-09-24,3347.5955298759936,607.3078451808806,6170.584508009019
2017-09-25,3484.6070729226785,855.29804748605,6385.368674903446
2017-09-26,2824.924865928146,-156.37420396935528,5530.826288611153
2017-09-28,2989.2185069559405,-26.204615641509392,5684.1406902276485
2017-09-29,3167.073814389221,563.1620060427767,5805.492861225662
2017-09-30,2681.7211480466835,-193.43443629204728,5349.447133689042
2017-10-01,2776.514251463992,30.97157162816066,5358.0761121794485
2017-10-02,2897.8952696393408,185.77745717771742,5566.79633719479
2017-10-03,2229.4987671487306,-611.2541482569092,4877.27497697326
2017-10-04,1279.1700426964333,-1403.1462403832509,4026.2768423565512
2017-10-05,2397.624836153541,-546.5989641853929,5167.848437206877
2017-10-06,2588.0680180735058,-272.7071919011438,5529.166663036452
2017-10-07,2122.301474995733,-625.5014698392783,4834.399827540234
2017-10-08,2243.4855605907605,-334.4069785620463,4807.772587236398
2017-10-09,2397.7865000619386,-353.4524994968697,5142.31612010029
